File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MOD17A2HGF_061_Gpp_500m_doy2023297000000_aid0003,Gpp_500m,aid0003,2023-10-24,715655.0,0.0019,0.0877,"(0.0019,0.0877)",0.0305294,0.0127278,0.000162,0.0392,0.0665,0.0295,0.0019,0.021
MOD17A2HGF_061_Gpp_500m_doy2023305000000_aid0003,Gpp_500m,aid0003,2023-11-01,715655.0,0.002,0.087,"(0.002,0.087)",0.0297772,0.012092,0.0001462,0.0379,0.0635,0.029,0.002,0.0208
MOD17A2HGF_061_Gpp_500m_doy2023313000000_aid0003,Gpp_500m,aid0003,2023-11-09,715655.0,0.0017,0.0952,"(0.0017,0.0952)",0.0337014,0.0142698,0.0002036,0.0429,0.0724,0.0327,0.0017,0.0232
MOD17A2HGF_061_Gpp_500m_doy2023321000000_aid0003,Gpp_500m,aid0003,2023-11-17,715655.0,0.0016,0.0923,"(0.0016,0.0923)",0.0308303,0.0136043,0.0001851,0.0392,0.0668,0.0294,0.0016,0.0208
MOD17A2HGF_061_Gpp_500m_doy2023329000000_aid0003,Gpp_500m,aid0003,2023-11-25,715655.0,0.0006,0.0934,"(0.0006,0.0934)",0.025563,0.0125878,0.0001585,0.0342,0.0604,0.0244,0.0006,0.0167
MOD17A2HGF_061_Gpp_500m_doy2023337000000_aid0003,Gpp_500m,aid0003,2023-12-03,715655.0,0.0006,0.0856,"(0.0006,0.0856)",0.0239504,0.0122682,0.0001505,0.0315,0.0565,0.0221,0.0006,0.0148
MOD17A2HGF_061_Gpp_500m_doy2023345000000_aid0003,Gpp_500m,aid0003,2023-12-11,715655.0,0.0002,0.0858,"(0.0002,0.0858)",0.0225996,0.0119938,0.0001439,0.0296,0.0537,0.0206,0.0002,0.0135
MOD17A2HGF_061_Gpp_500m_doy2023353000000_aid0003,Gpp_500m,aid0003,2023-12-19,715655.0,0.0,0.0854,"(0.0,0.0854)",0.0199437,0.0112674,0.000127,0.0273,0.0513,0.0193,0.0,0.0113
MOD17A2HGF_061_Gpp_500m_doy2023361000000_aid0003,Gpp_500m,aid0003,2023-12-27,715655.0,0.0009,0.0515,"(0.0009,0.0515)",0.0121596,0.0062617,3.92e-05,0.016,0.0293,0.0116,0.0009,0.0071
MOD17A2HGF_061_Gpp_500m_doy2024001000000_aid0003,Gpp_500m,aid0003,2024-01-01,715655.0,0.0002,0.0858,"(0.0002,0.0858)",0.019278,0.0099263,9.85e-05,0.0252,0.0459,0.0185,0.0002,0.0114
MOD17A2HGF_061_Gpp_500m_doy2024009000000_aid0003,Gpp_500m,aid0003,2024-01-09,715655.0,0.0,0.086,"(0.0,0.086)",0.0174053,0.0097977,9.6e-05,0.0228,0.0415,0.017,0.0,0.0103
MOD17A2HGF_061_Gpp_500m_doy2024017000000_aid0003,Gpp_500m,aid0003,2024-01-17,715655.0,0.0007,0.0796,"(0.0007,0.0796)",0.0169481,0.0086433,7.47e-05,0.0219,0.0394,0.0166,0.0007,0.0102
MOD17A2HGF_061_Gpp_500m_doy2024025000000_aid0003,Gpp_500m,aid0003,2024-01-25,715655.0,0.0018,0.081,"(0.0018,0.081)",0.0161371,0.0080981,6.56e-05,0.021,0.0379,0.0157,0.0018,0.0097
MOD17A2HGF_061_Gpp_500m_doy2024033000000_aid0003,Gpp_500m,aid0003,2024-02-02,715655.0,0.0012,0.0832,"(0.0012,0.0832)",0.0164766,0.0090452,8.18e-05,0.0218,0.0407,0.0154,0.0012,0.0092
MOD17A2HGF_061_Gpp_500m_doy2024041000000_aid0003,Gpp_500m,aid0003,2024-02-10,715655.0,0.0,0.0832,"(0.0,0.0832)",0.0147701,0.0096724,9.36e-05,0.0209,0.0413,0.0144,0.0,0.0073
MOD17A2HGF_061_Gpp_500m_doy2024049000000_aid0003,Gpp_500m,aid0003,2024-02-18,715655.0,0.0,0.0891,"(0.0,0.0891)",0.0159429,0.0104409,0.000109,0.0229,0.0458,0.0147,0.0,0.0076
MOD17A2HGF_061_Gpp_500m_doy2024057000000_aid0003,Gpp_500m,aid0003,2024-02-26,715655.0,0.0,0.0861,"(0.0,0.0861)",0.0132319,0.0092385,8.54e-05,0.0194,0.0395,0.0124,0.0,0.006
MOD17A2HGF_061_Gpp_500m_doy2024065000000_aid0003,Gpp_500m,aid0003,2024-03-05,715655.0,0.0,0.0832,"(0.0,0.0832)",0.0133755,0.0096473,9.31e-05,0.0198,0.0412,0.0126,0.0,0.0055
MOD17A2HGF_061_Gpp_500m_doy2024073000000_aid0003,Gpp_500m,aid0003,2024-03-13,715655.0,0.0,0.1023,"(0.0,0.1023)",0.0165281,0.0117688,0.0001385,0.024,0.0489,0.0147,0.0,0.0074
MOD17A2HGF_061_Gpp_500m_doy2024081000000_aid0003,Gpp_500m,aid0003,2024-03-21,715655.0,0.0003,0.0848,"(0.0003,0.0848)",0.0153261,0.0093094,8.67e-05,0.0212,0.0396,0.0138,0.0003,0.0089
MOD17A2HGF_061_Gpp_500m_doy2024089000000_aid0003,Gpp_500m,aid0003,2024-03-29,715655.0,0.0,0.0808,"(0.0,0.0808)",0.0122503,0.0091896,8.44e-05,0.0176,0.0359,0.0107,0.0,0.0054
MOD17A2HGF_061_Gpp_500m_doy2024097000000_aid0003,Gpp_500m,aid0003,2024-04-06,715655.0,0.0,0.0985,"(0.0,0.0985)",0.0157724,0.0143588,0.0002062,0.0226,0.0482,0.0114,0.0,0.0055
MOD17A2HGF_061_Gpp_500m_doy2024105000000_aid0003,Gpp_500m,aid0003,2024-04-14,715655.0,0.0,0.099,"(0.0,0.099)",0.0133847,0.0124079,0.000154,0.02,0.0444,0.0103,0.0,0.0037
MOD17A2HGF_061_Gpp_500m_doy2024113000000_aid0003,Gpp_500m,aid0003,2024-04-22,715655.0,0.0,0.0877,"(0.0,0.0877)",0.0131522,0.0116954,0.0001368,0.0185,0.0392,0.01,0.0,0.0047
MOD17A2HGF_061_Gpp_500m_doy2024121000000_aid0003,Gpp_500m,aid0003,2024-04-30,715655.0,0.0,0.0996,"(0.0,0.0996)",0.0145617,0.0141987,0.0002016,0.0204,0.0447,0.0105,0.0,0.0042
MOD17A2HGF_061_Gpp_500m_doy2024129000000_aid0003,Gpp_500m,aid0003,2024-05-08,715655.0,0.0003,0.1006,"(0.0003,0.1006)",0.0160421,0.0144481,0.0002087,0.0214,0.0451,0.0111,0.0003,0.0056
MOD17A2HGF_061_Gpp_500m_doy2024137000000_aid0003,Gpp_500m,aid0003,2024-05-16,715655.0,0.0005,0.0871,"(0.0005,0.0871)",0.0166082,0.0111382,0.0001241,0.0217,0.0416,0.014,0.0005,0.0084
MOD17A2HGF_061_Gpp_500m_doy2024145000000_aid0003,Gpp_500m,aid0003,2024-05-24,715655.0,0.0,0.0871,"(0.0,0.0871)",0.016989,0.0112006,0.0001255,0.0235,0.0464,0.0151,0.0,0.0082
MOD17A2HGF_061_Gpp_500m_doy2024153000000_aid0003,Gpp_500m,aid0003,2024-06-01,715655.0,0.0,0.0753,"(0.0,0.0753)",0.0157411,0.0107219,0.000115,0.0218,0.0437,0.0141,0.0,0.0072
MOD17A2HGF_061_Gpp_500m_doy2024161000000_aid0003,Gpp_500m,aid0003,2024-06-09,715655.0,0.0012,0.0765,"(0.0012,0.0765)",0.0190919,0.0105206,0.0001107,0.0259,0.0491,0.0176,0.0012,0.0104
MOD17A2HGF_061_Gpp_500m_doy2024169000000_aid0003,Gpp_500m,aid0003,2024-06-17,715655.0,0.0,0.0689,"(0.0,0.0689)",0.0198328,0.0119699,0.0001433,0.0288,0.0579,0.0171,0.0,0.0094
MOD17A2HGF_061_Gpp_500m_doy2024177000000_aid0003,Gpp_500m,aid0003,2024-06-25,715655.0,0.0019,0.0679,"(0.0019,0.0679)",0.0209671,0.0121835,0.0001484,0.0301,0.0593,0.0185,0.0019,0.0106
MOD17A2HGF_061_Gpp_500m_doy2024185000000_aid0003,Gpp_500m,aid0003,2024-07-03,715655.0,0.0017,0.068,"(0.0017,0.068)",0.0227977,0.0111285,0.0001238,0.0309,0.0561,0.0214,0.0017,0.0141
MOD17A2HGF_061_Gpp_500m_doy2024193000000_aid0003,Gpp_500m,aid0003,2024-07-11,715655.0,0.0018,0.0696,"(0.0018,0.0696)",0.0262307,0.0120989,0.0001464,0.0357,0.0645,0.0251,0.0018,0.0165
MOD17A2HGF_061_Gpp_500m_doy2024201000000_aid0003,Gpp_500m,aid0003,2024-07-19,715655.0,0.0022,0.0761,"(0.0022,0.0761)",0.0302687,0.0134031,0.0001796,0.0403,0.0712,0.0285,0.0022,0.0197
MOD17A2HGF_061_Gpp_500m_doy2024209000000_aid0003,Gpp_500m,aid0003,2024-07-27,715655.0,0.0019,0.0744,"(0.0019,0.0744)",0.031336,0.0133299,0.0001777,0.0414,0.0721,0.0296,0.0019,0.0209
MOD17A2HGF_061_Gpp_500m_doy2024217000000_aid0003,Gpp_500m,aid0003,2024-08-04,715655.0,0.0025,0.0845,"(0.0025,0.0845)",0.0352746,0.0111749,0.0001249,0.0433,0.067,0.036,0.0038,0.0275
MOD17A2HGF_061_Gpp_500m_doy2024225000000_aid0003,Gpp_500m,aid0003,2024-08-12,715655.0,0.002,0.0797,"(0.002,0.0797)",0.0305472,0.0118351,0.0001401,0.039,0.0646,0.0299,0.002,0.0219
MOD17A2HGF_061_Gpp_500m_doy2024233000000_aid0003,Gpp_500m,aid0003,2024-08-20,715655.0,0.0021,0.0806,"(0.0021,0.0806)",0.0337211,0.0112826,0.0001273,0.0416,0.065,0.0339,0.0026,0.026
MOD17A2HGF_061_Gpp_500m_doy2024241000000_aid0003,Gpp_500m,aid0003,2024-08-28,715655.0,0.0026,0.0858,"(0.0026,0.0858)",0.0429666,0.0121106,0.0001467,0.0512,0.0755,0.0424,0.0107,0.035
MOD17A2HGF_061_Gpp_500m_doy2024249000000_aid0003,Gpp_500m,aid0003,2024-09-05,715655.0,0.0028,0.1041,"(0.0028,0.1041)",0.0538138,0.0119684,0.0001432,0.062,0.0855,0.0539,0.0228,0.0463
MOD17A2HGF_061_Gpp_500m_doy2024257000000_aid0003,Gpp_500m,aid0003,2024-09-13,715655.0,0.0029,0.0955,"(0.0029,0.0955)",0.0498395,0.0134683,0.0001814,0.0612,0.094,0.0499,0.006,0.0391
MOD17A2HGF_061_Gpp_500m_doy2024265000000_aid0003,Gpp_500m,aid0003,2024-09-21,715655.0,0.003,0.1016,"(0.003,0.1016)",0.0517556,0.0126166,0.0001592,0.0607,0.0871,0.0521,0.0167,0.0431
MOD17A2HGF_061_Gpp_500m_doy2024273000000_aid0003,Gpp_500m,aid0003,2024-09-29,715655.0,0.0028,0.0943,"(0.0028,0.0943)",0.0462538,0.0134988,0.0001822,0.0562,0.0854,0.0459,0.0075,0.0367
MOD17A2HGF_061_Gpp_500m_doy2024281000000_aid0003,Gpp_500m,aid0003,2024-10-07,715655.0,0.003,0.0942,"(0.003,0.0942)",0.0469117,0.0138876,0.0001929,0.0576,0.0884,0.0481,0.0061,0.037
MOD17A2HGF_061_Gpp_500m_doy2024289000000_aid0003,Gpp_500m,aid0003,2024-10-15,715655.0,0.0031,0.1112,"(0.0031,0.1112)",0.0479692,0.0148865,0.0002216,0.0585,0.0898,0.0486,0.0063,0.0376
MOD17A2HGF_061_Gpp_500m_doy2024297000000_aid0003,Gpp_500m,aid0003,2024-10-23,715655.0,0.0028,0.1047,"(0.0028,0.1047)",0.0435744,0.0150344,0.000226,0.0538,0.0853,0.0435,0.0028,0.0328
MOD17A2HGF_061_Gpp_500m_doy2024305000000_aid0003,Gpp_500m,aid0003,2024-10-31,715655.0,0.0031,0.0931,"(0.0031,0.0931)",0.0403549,0.0138171,0.0001909,0.0506,0.0812,0.0411,0.0031,0.0302
MOD17A2HGF_061_Gpp_500m_doy2024313000000_aid0003,Gpp_500m,aid0003,2024-11-08,715655.0,0.003,0.0978,"(0.003,0.0978)",0.0390135,0.01409,0.0001985,0.0481,0.076,0.038,0.003,0.0295
MOD17A2HGF_061_Gpp_500m_doy2024321000000_aid0003,Gpp_500m,aid0003,2024-11-16,715655.0,0.0029,0.0929,"(0.0029,0.0929)",0.0341471,0.0123833,0.0001533,0.0416,0.0662,0.0329,0.0029,0.0252
MOD17A2HGF_061_Gpp_500m_doy2024329000000_aid0003,Gpp_500m,aid0003,2024-11-24,715655.0,0.0025,0.0922,"(0.0025,0.0922)",0.0319356,0.011715,0.0001372,0.0391,0.0625,0.0311,0.0025,0.0235
MOD17A2HGF_061_Gpp_500m_doy2024337000000_aid0003,Gpp_500m,aid0003,2024-12-02,715655.0,0.0024,0.0929,"(0.0024,0.0929)",0.027619,0.0108822,0.0001184,0.0344,0.0569,0.0259,0.0024,0.0194
MOD17A2HGF_061_Gpp_500m_doy2024345000000_aid0003,Gpp_500m,aid0003,2024-12-10,715655.0,0.0002,0.0863,"(0.0002,0.0863)",0.0239114,0.0110414,0.0001219,0.0302,0.051,0.0221,0.0002,0.0163
MOD17A2HGF_061_Gpp_500m_doy2024353000000_aid0003,Gpp_500m,aid0003,2024-12-18,715655.0,0.0009,0.0845,"(0.0009,0.0845)",0.0229223,0.0104819,0.0001099,0.0292,0.0503,0.0216,0.0009,0.0151
MOD17A2HGF_061_Gpp_500m_doy2024361000000_aid0003,Gpp_500m,aid0003,2024-12-26,715655.0,0.0004,0.0664,"(0.0004,0.0664)",0.0158504,0.0073673,5.43e-05,0.0203,0.0356,0.0152,0.0004,0.0101
MOD17A2HGF_061_Gpp_500m_doy2017177000000_aid0004,Gpp_500m,aid0004,2017-06-26,1503423.0,0.0016,0.0917,"(0.0016,0.0917)",0.0301291,0.0158164,0.0002502,0.0422,0.0797,0.0273,0.0016,0.0172
MOD17A2HGF_061_Gpp_500m_doy2017185000000_aid0004,Gpp_500m,aid0004,2017-07-04,1503423.0,0.002,0.0863,"(0.002,0.0863)",0.0291131,0.0169115,0.000286,0.0414,0.0802,0.0245,0.002,0.0155
MOD17A2HGF_061_Gpp_500m_doy2017193000000_aid0004,Gpp_500m,aid0004,2017-07-12,1503423.0,0.002,0.0878,"(0.002,0.0878)",0.0292798,0.0169827,0.0002884,0.0422,0.0827,0.025,0.002,0.0151
MOD17A2HGF_061_Gpp_500m_doy2017201000000_aid0004,Gpp_500m,aid0004,2017-07-20,1503423.0,0.0019,0.0851,"(0.0019,0.0851)",0.027644,0.015097,0.0002279,0.0392,0.0756,0.0254,0.0019,0.0149
MOD17A2HGF_061_Gpp_500m_doy2017209000000_aid0004,Gpp_500m,aid0004,2017-07-28,1503423.0,0.0018,0.0988,"(0.0018,0.0988)",0.0339839,0.0198479,0.0003939,0.0488,0.0972,0.0317,0.0018,0.0165
MOD17A2HGF_061_Gpp_500m_doy2017217000000_aid0004,Gpp_500m,aid0004,2017-08-05,1503423.0,0.0016,0.0913,"(0.0016,0.0913)",0.0298374,0.0171559,0.0002943,0.0431,0.0858,0.0279,0.0016,0.0146
MOD17A2HGF_061_Gpp_500m_doy2017225000000_aid0004,Gpp_500m,aid0004,2017-08-13,1503423.0,0.0018,0.1072,"(0.0018,0.1072)",0.0330801,0.0190158,0.0003616,0.0475,0.095,0.0319,0.0018,0.0158
MOD17A2HGF_061_Gpp_500m_doy2017233000000_aid0004,Gpp_500m,aid0004,2017-08-21,1503423.0,0.0017,0.097,"(0.0017,0.097)",0.0342838,0.0203138,0.0004127,0.0508,0.097,0.0334,0.0017,0.0151
MOD17A2HGF_061_Gpp_500m_doy2017241000000_aid0004,Gpp_500m,aid0004,2017-08-29,1503423.0,0.0019,0.087,"(0.0019,0.087)",0.0315712,0.0177675,0.0003157,0.0459,0.087,0.0312,0.0019,0.0148
MOD17A2HGF_061_Gpp_500m_doy2017249000000_aid0004,Gpp_500m,aid0004,2017-09-06,1503423.0,0.0016,0.1021,"(0.0016,0.1021)",0.0383283,0.0213016,0.0004538,0.0557,0.1021,0.0393,0.0016,0.0178
MOD17A2HGF_061_Gpp_500m_doy2017257000000_aid0004,Gpp_500m,aid0004,2017-09-14,1503423.0,0.0011,0.0957,"(0.0011,0.0957)",0.035625,0.0187853,0.0003529,0.0504,0.0957,0.036,0.0011,0.0183
MOD17A2HGF_061_Gpp_500m_doy2017265000000_aid0004,Gpp_500m,aid0004,2017-09-22,1503423.0,0.002,0.1018,"(0.002,0.1018)",0.0419097,0.0213292,0.0004549,0.0591,0.1018,0.0424,0.002,0.023
MOD17A2HGF_061_Gpp_500m_doy2017273000000_aid0004,Gpp_500m,aid0004,2017-09-30,1503423.0,0.0018,0.0994,"(0.0018,0.0994)",0.0404265,0.0211632,0.0004479,0.0572,0.0994,0.0414,0.0018,0.0214
MOD17A2HGF_061_Gpp_500m_doy2017281000000_aid0004,Gpp_500m,aid0004,2017-10-08,1503423.0,0.0015,0.105,"(0.0015,0.105)",0.0429663,0.023135,0.0005352,0.0625,0.105,0.0425,0.0015,0.0222
MOD17A2HGF_061_Gpp_500m_doy2017289000000_aid0004,Gpp_500m,aid0004,2017-10-16,1503423.0,0.0018,0.0986,"(0.0018,0.0986)",0.039087,0.0181967,0.0003311,0.0531,0.0964,0.0382,0.0018,0.0238
MOD17A2HGF_061_Gpp_500m_doy2017297000000_aid0004,Gpp_500m,aid0004,2017-10-24,1503423.0,0.0024,0.1011,"(0.0024,0.1011)",0.0426996,0.0202163,0.0004087,0.0583,0.1011,0.0405,0.0024,0.026
MOD17A2HGF_061_Gpp_500m_doy2017305000000_aid0004,Gpp_500m,aid0004,2017-11-01,1503423.0,0.0023,0.1003,"(0.0023,0.1003)",0.0407141,0.0182929,0.0003346,0.0549,0.0981,0.0382,0.0023,0.026
MOD17A2HGF_061_Gpp_500m_doy2017313000000_aid0004,Gpp_500m,aid0004,2017-11-09,1503423.0,0.0024,0.1049,"(0.0024,0.1049)",0.0436253,0.0205802,0.0004235,0.0578,0.1029,0.0416,0.0024,0.0277
MOD17A2HGF_061_Gpp_500m_doy2017321000000_aid0004,Gpp_500m,aid0004,2017-11-17,1503423.0,0.0024,0.1056,"(0.0024,0.1056)",0.0401468,0.0201309,0.0004053,0.0529,0.0953,0.038,0.0024,0.0246
MOD17A2HGF_061_Gpp_500m_doy2017329000000_aid0004,Gpp_500m,aid0004,2017-11-25,1503423.0,0.0021,0.1045,"(0.0021,0.1045)",0.036556,0.0199863,0.0003995,0.0499,0.0938,0.0328,0.0021,0.0206
MOD17A2HGF_061_Gpp_500m_doy2017337000000_aid0004,Gpp_500m,aid0004,2017-12-03,1503423.0,0.0017,0.1025,"(0.0017,0.1025)",0.0323365,0.0197236,0.000389,0.043,0.0809,0.0271,0.0017,0.0177
MOD17A2HGF_061_Gpp_500m_doy2017345000000_aid0004,Gpp_500m,aid0004,2017-12-11,1503423.0,0.0017,0.1002,"(0.0017,0.1002)",0.0295844,0.0197304,0.0003893,0.0399,0.0768,0.0234,0.0017,0.0153
MOD17A2HGF_061_Gpp_500m_doy2017353000000_aid0004,Gpp_500m,aid0004,2017-12-19,1503423.0,0.0006,0.1003,"(0.0006,0.1003)",0.0260292,0.0184202,0.0003393,0.0335,0.0633,0.0201,0.0006,0.0136
MOD17A2HGF_061_Gpp_500m_doy2017361000000_aid0004,Gpp_500m,aid0004,2017-12-27,1503423.0,0.0,0.0637,"(0.0,0.0637)",0.0149428,0.0113813,0.0001295,0.0194,0.0377,0.0112,0.0,0.0072
MOD17A2HGF_061_Gpp_500m_doy2018001000000_aid0004,Gpp_500m,aid0004,2018-01-01,1503423.0,0.0,0.0972,"(0.0,0.0972)",0.023252,0.0178988,0.0003204,0.0313,0.0629,0.0176,0.0,0.0102
MOD17A2HGF_061_Gpp_500m_doy2018009000000_aid0004,Gpp_500m,aid0004,2018-01-09,1503423.0,0.0,0.0964,"(0.0,0.0964)",0.021866,0.0170514,0.0002908,0.0282,0.055,0.0166,0.0,0.0103
MOD17A2HGF_061_Gpp_500m_doy2018017000000_aid0004,Gpp_500m,aid0004,2018-01-17,1503423.0,0.0,0.1007,"(0.0,0.1007)",0.0204888,0.0165115,0.0002726,0.0264,0.0517,0.0155,0.0,0.0095
MOD17A2HGF_061_Gpp_500m_doy2018025000000_aid0004,Gpp_500m,aid0004,2018-01-25,1503423.0,0.0,0.0956,"(0.0,0.0956)",0.0192042,0.0160462,0.0002575,0.0246,0.0489,0.0145,0.0,0.0084
MOD17A2HGF_061_Gpp_500m_doy2018033000000_aid0004,Gpp_500m,aid0004,2018-02-02,1503423.0,0.0,0.0938,"(0.0,0.0938)",0.0177258,0.0149535,0.0002236,0.0215,0.0411,0.0134,0.0,0.0084
MOD17A2HGF_061_Gpp_500m_doy2018041000000_aid0004,Gpp_500m,aid0004,2018-02-10,1503423.0,0.0003,0.101,"(0.0003,0.101)",0.0181848,0.0138868,0.0001928,0.0211,0.0376,0.0144,0.0003,0.0101
MOD17A2HGF_061_Gpp_500m_doy2018049000000_aid0004,Gpp_500m,aid0004,2018-02-18,1503423.0,0.0011,0.0853,"(0.0011,0.0853)",0.0183308,0.0128556,0.0001653,0.0217,0.0388,0.0149,0.0011,0.0103
MOD17A2HGF_061_Gpp_500m_doy2018057000000_aid0004,Gpp_500m,aid0004,2018-02-26,1503423.0,0.0,0.0918,"(0.0,0.0918)",0.0188446,0.0141907,0.0002014,0.0224,0.0405,0.0148,0.0,0.0103
MOD17A2HGF_061_Gpp_500m_doy2018065000000_aid0004,Gpp_500m,aid0004,2018-03-06,1503423.0,0.0,0.0926,"(0.0,0.0926)",0.0233253,0.0149393,0.0002232,0.0285,0.0507,0.0203,0.0,0.0137
MOD17A2HGF_061_Gpp_500m_doy2018073000000_aid0004,Gpp_500m,aid0004,2018-03-14,1503423.0,0.0,0.0912,"(0.0,0.0912)",0.0247008,0.0148001,0.000219,0.0314,0.0567,0.0219,0.0,0.0145
MOD17A2HGF_061_Gpp_500m_doy2018081000000_aid0004,Gpp_500m,aid0004,2018-03-22,1503423.0,0.0006,0.1086,"(0.0006,0.1086)",0.028123,0.0175954,0.0003096,0.0366,0.0688,0.0237,0.0006,0.0151
MOD17A2HGF_061_Gpp_500m_doy2018089000000_aid0004,Gpp_500m,aid0004,2018-03-30,1503423.0,0.0018,0.0945,"(0.0018,0.0945)",0.0280585,0.0149888,0.0002247,0.0353,0.0624,0.0253,0.0018,0.0172
MOD17A2HGF_061_Gpp_500m_doy2018097000000_aid0004,Gpp_500m,aid0004,2018-04-07,1503423.0,0.0002,0.0922,"(0.0002,0.0922)",0.0261808,0.0150072,0.0002252,0.0329,0.0587,0.0232,0.0002,0.0157
MOD17A2HGF_061_Gpp_500m_doy2018105000000_aid0004,Gpp_500m,aid0004,2018-04-15,1503423.0,0.0013,0.0832,"(0.0013,0.0832)",0.0291753,0.0141509,0.0002002,0.0368,0.0639,0.0271,0.0013,0.0187
MOD17A2HGF_061_Gpp_500m_doy2018113000000_aid0004,Gpp_500m,aid0004,2018-04-23,1503423.0,0.0018,0.1017,"(0.0018,0.1017)",0.0352929,0.0173609,0.0003014,0.0456,0.0813,0.0332,0.0018,0.0218
MOD17A2HGF_061_Gpp_500m_doy2018121000000_aid0004,Gpp_500m,aid0004,2018-05-01,1503423.0,0.0012,0.1049,"(0.0012,0.1049)",0.0374364,0.0169249,0.0002865,0.0488,0.0857,0.0362,0.0012,0.0242
MOD17A2HGF_061_Gpp_500m_doy2018129000000_aid0004,Gpp_500m,aid0004,2018-05-09,1503423.0,0.0016,0.1158,"(0.0016,0.1158)",0.0416465,0.0193592,0.0003748,0.0531,0.0922,0.0398,0.0016,0.027
MOD17A2HGF_061_Gpp_500m_doy2018137000000_aid0004,Gpp_500m,aid0004,2018-05-17,1503423.0,0.0018,0.0948,"(0.0018,0.0948)",0.0359846,0.0156713,0.0002456,0.0464,0.08,0.0353,0.0018,0.024
MOD17A2HGF_061_Gpp_500m_doy2018145000000_aid0004,Gpp_500m,aid0004,2018-05-25,1503423.0,0.0015,0.1,"(0.0015,0.1)",0.0370835,0.015347,0.0002355,0.0469,0.0785,0.0369,0.0015,0.0258
MOD17A2HGF_061_Gpp_500m_doy2018153000000_aid0004,Gpp_500m,aid0004,2018-06-02,1503423.0,0.0019,0.0944,"(0.0019,0.0944)",0.0360371,0.0139084,0.0001934,0.0456,0.0748,0.0359,0.0019,0.0261
MOD17A2HGF_061_Gpp_500m_doy2018161000000_aid0004,Gpp_500m,aid0004,2018-06-10,1503423.0,0.0016,0.0901,"(0.0016,0.0901)",0.035419,0.014912,0.0002224,0.0447,0.0744,0.0342,0.0016,0.0249
MOD17A2HGF_061_Gpp_500m_doy2018169000000_aid0004,Gpp_500m,aid0004,2018-06-18,1503423.0,0.0021,0.0929,"(0.0021,0.0929)",0.0356257,0.0147979,0.000219,0.0449,0.0744,0.0347,0.0021,0.0252
MOD17A2HGF_061_Gpp_500m_doy2018177000000_aid0004,Gpp_500m,aid0004,2018-06-26,1503423.0,0.0019,0.0921,"(0.0019,0.0921)",0.0350231,0.0139009,0.0001932,0.0442,0.0722,0.0349,0.0019,0.0255
MOD17A2HGF_061_Gpp_500m_doy2018185000000_aid0004,Gpp_500m,aid0004,2018-07-04,1503423.0,0.0019,0.0893,"(0.0019,0.0893)",0.0344506,0.0148559,0.0002207,0.0444,0.0756,0.0333,0.0019,0.0236
MOD17A2HGF_061_Gpp_500m_doy2018193000000_aid0004,Gpp_500m,aid0004,2018-07-12,1503423.0,0.0019,0.095,"(0.0019,0.095)",0.035861,0.0157897,0.0002493,0.0471,0.0817,0.0344,0.0019,0.024
MOD17A2HGF_061_Gpp_500m_doy2018201000000_aid0004,Gpp_500m,aid0004,2018-07-20,1503423.0,0.0023,0.0937,"(0.0023,0.0937)",0.0364022,0.016191,0.0002621,0.048,0.0844,0.035,0.0023,0.0237
MOD17A2HGF_061_Gpp_500m_doy2018209000000_aid0004,Gpp_500m,aid0004,2018-07-28,1503423.0,0.0023,0.1086,"(0.0023,0.1086)",0.0392811,0.017847,0.0003185,0.0518,0.0915,0.0378,0.0023,0.0253
MOD17A2HGF_061_Gpp_500m_doy2018217000000_aid0004,Gpp_500m,aid0004,2018-08-05,1503423.0,0.0023,0.1059,"(0.0023,0.1059)",0.0413103,0.0203112,0.0004125,0.0553,0.1015,0.0396,0.0023,0.0245
MOD17A2HGF_061_Gpp_500m_doy2018225000000_aid0004,Gpp_500m,aid0004,2018-08-13,1503423.0,0.0021,0.0942,"(0.0021,0.0942)",0.034802,0.0169557,0.0002875,0.0465,0.0846,0.0332,0.0021,0.0211
MOD17A2HGF_061_Gpp_500m_doy2018233000000_aid0004,Gpp_500m,aid0004,2018-08-21,1503423.0,0.0016,0.0953,"(0.0016,0.0953)",0.0345377,0.0160494,0.0002576,0.0455,0.0809,0.0336,0.0016,0.0219
MOD17A2HGF_061_Gpp_500m_doy2018241000000_aid0004,Gpp_500m,aid0004,2018-08-29,1503423.0,0.002,0.0988,"(0.002,0.0988)",0.038823,0.0187241,0.0003506,0.0531,0.0988,0.0388,0.002,0.0225
MOD17A2HGF_061_Gpp_500m_doy2018249000000_aid0004,Gpp_500m,aid0004,2018-09-06,1503423.0,0.0019,0.1113,"(0.0019,0.1113)",0.0440066,0.02165,0.0004687,0.06,0.1113,0.0441,0.0019,0.0251
MOD17A2HGF_061_Gpp_500m_doy2018257000000_aid0004,Gpp_500m,aid0004,2018-09-14,1503423.0,0.002,0.1017,"(0.002,0.1017)",0.0414005,0.0216721,0.0004697,0.0584,0.1017,0.0406,0.002,0.0219
MOD17A2HGF_061_Gpp_500m_doy2018265000000_aid0004,Gpp_500m,aid0004,2018-09-22,1503423.0,0.0019,0.1101,"(0.0019,0.1101)",0.0456756,0.0247589,0.000613,0.0668,0.1101,0.0452,0.0019,0.0227
