File,aid,Date,0,8,16,32,40,48,97,105,113
Psn_QC_500m_2014025_aid0008,aid0008,2014-01-25 00:00:00+00:00,1441963,12922.0,1748.0,46109.0,51.0,339.0,986.0,61.0,112.0
Psn_QC_500m_2014033_aid0008,aid0008,2014-02-02 00:00:00+00:00,1433437,16934.0,2743.0,50514.0,59.0,225.0,298.0,79.0,2.0
Psn_QC_500m_2014041_aid0008,aid0008,2014-02-10 00:00:00+00:00,1210118,163567.0,87034.0,18745.0,112.0,2953.0,8010.0,9144.0,4608.0
Psn_QC_500m_2014049_aid0008,aid0008,2014-02-18 00:00:00+00:00,1425283,27982.0,3833.0,43924.0,192.0,781.0,2029.0,182.0,85.0
Psn_QC_500m_2014057_aid0008,aid0008,2014-02-26 00:00:00+00:00,1415994,38383.0,9117.0,27885.0,262.0,1133.0,9363.0,1587.0,567.0
Psn_QC_500m_2014065_aid0008,aid0008,2014-03-06 00:00:00+00:00,1370924,69537.0,16953.0,39359.0,374.0,671.0,4834.0,1161.0,478.0
Psn_QC_500m_2014073_aid0008,aid0008,2014-03-14 00:00:00+00:00,1406861,20398.0,19063.0,56373.0,140.0,206.0,1182.0,46.0,22.0
Psn_QC_500m_2014081_aid0008,aid0008,2014-03-22 00:00:00+00:00,1249695,108067.0,89052.0,41508.0,489.0,1670.0,5439.0,7073.0,1298.0
Psn_QC_500m_2014089_aid0008,aid0008,2014-03-30 00:00:00+00:00,1266371,86218.0,93354.0,17342.0,418.0,1528.0,24334.0,10185.0,4541.0
Psn_QC_500m_2014097_aid0008,aid0008,2014-04-07 00:00:00+00:00,1284459,89346.0,55423.0,37978.0,953.0,1941.0,21980.0,8304.0,3907.0
Psn_QC_500m_2014105_aid0008,aid0008,2014-04-15 00:00:00+00:00,1213822,103648.0,98912.0,46452.0,356.0,1936.0,22896.0,10403.0,5866.0
Psn_QC_500m_2014113_aid0008,aid0008,2014-04-23 00:00:00+00:00,1078034,217683.0,115910.0,21626.0,3505.0,3794.0,28422.0,23205.0,12112.0
Psn_QC_500m_2014121_aid0008,aid0008,2014-05-01 00:00:00+00:00,1073527,177609.0,130463.0,23663.0,1102.0,3137.0,40570.0,38732.0,15488.0
Psn_QC_500m_2014129_aid0008,aid0008,2014-05-09 00:00:00+00:00,1098445,156998.0,123336.0,44643.0,977.0,3071.0,33753.0,28151.0,14917.0
Psn_QC_500m_2014137_aid0008,aid0008,2014-05-17 00:00:00+00:00,1020951,184434.0,141804.0,43856.0,1025.0,3313.0,39992.0,48263.0,20653.0
Psn_QC_500m_2014145_aid0008,aid0008,2014-05-25 00:00:00+00:00,1300508,56476.0,61049.0,36600.0,861.0,3446.0,29179.0,8725.0,7447.0
Psn_QC_500m_2014153_aid0008,aid0008,2014-06-02 00:00:00+00:00,1257662,81810.0,59004.0,53002.0,362.0,2101.0,26188.0,12457.0,11705.0
Psn_QC_500m_2014161_aid0008,aid0008,2014-06-10 00:00:00+00:00,1143261,155946.0,70925.0,43873.0,496.0,2381.0,20365.0,49606.0,17438.0
Psn_QC_500m_2014169_aid0008,aid0008,2014-06-18 00:00:00+00:00,812993,258341.0,102132.0,12644.0,1515.0,2565.0,31424.0,258870.0,23807.0
Psn_QC_500m_2014177_aid0008,aid0008,2014-06-26 00:00:00+00:00,1074120,146921.0,63661.0,29576.0,615.0,1862.0,32547.0,140175.0,14814.0
Psn_QC_500m_2014185_aid0008,aid0008,2014-07-04 00:00:00+00:00,878707,252891.0,81415.0,16840.0,855.0,2619.0,45029.0,202339.0,23596.0
Psn_QC_500m_2014193_aid0008,aid0008,2014-07-12 00:00:00+00:00,865382,251386.0,161727.0,14512.0,1335.0,9587.0,47635.0,117141.0,35586.0
Psn_QC_500m_2014201_aid0008,aid0008,2014-07-20 00:00:00+00:00,507946,435397.0,77738.0,2111.0,988.0,740.0,21574.0,437147.0,20650.0
Psn_QC_500m_2014209_aid0008,aid0008,2014-07-28 00:00:00+00:00,918282,228363.0,77917.0,10556.0,831.0,1837.0,49046.0,186680.0,30779.0
Psn_QC_500m_2014217_aid0008,aid0008,2014-08-05 00:00:00+00:00,788984,247189.0,96262.0,14928.0,787.0,2020.0,43355.0,276202.0,34564.0
Psn_QC_500m_2014225_aid0008,aid0008,2014-08-13 00:00:00+00:00,856539,285134.0,120713.0,12547.0,1389.0,2522.0,34500.0,168328.0,22619.0
Psn_QC_500m_2014233_aid0008,aid0008,2014-08-21 00:00:00+00:00,1150741,132341.0,87630.0,41119.0,901.0,3132.0,47603.0,29860.0,10964.0
Psn_QC_500m_2014241_aid0008,aid0008,2014-08-29 00:00:00+00:00,461959,435257.0,136351.0,7959.0,934.0,1883.0,60988.0,366593.0,32367.0
Psn_QC_500m_2014249_aid0008,aid0008,2014-09-06 00:00:00+00:00,993615,176306.0,84555.0,37970.0,801.0,2263.0,108193.0,78304.0,22284.0
Psn_QC_500m_2014257_aid0008,aid0008,2014-09-14 00:00:00+00:00,1093435,166827.0,81702.0,40700.0,1642.0,3645.0,57436.0,45550.0,13354.0
Psn_QC_500m_2014265_aid0008,aid0008,2014-09-22 00:00:00+00:00,1034817,168752.0,88985.0,26199.0,746.0,2019.0,87280.0,75818.0,19675.0
Psn_QC_500m_2014273_aid0008,aid0008,2014-09-30 00:00:00+00:00,927228,253492.0,122411.0,29976.0,1320.0,2304.0,66256.0,83531.0,17773.0
Psn_QC_500m_2014281_aid0008,aid0008,2014-10-08 00:00:00+00:00,869188,275599.0,147552.0,13283.0,2597.0,2865.0,61897.0,110825.0,20485.0
Psn_QC_500m_2014289_aid0008,aid0008,2014-10-16 00:00:00+00:00,1201099,118856.0,78363.0,50591.0,844.0,2192.0,28847.0,17973.0,5526.0
Psn_QC_500m_2014297_aid0008,aid0008,2014-10-24 00:00:00+00:00,1266218,59032.0,74682.0,38608.0,690.0,2994.0,32401.0,17321.0,12345.0
Psn_QC_500m_2014305_aid0008,aid0008,2014-11-01 00:00:00+00:00,1314846,42576.0,64829.0,55490.0,315.0,1523.0,14864.0,4129.0,5719.0
Psn_QC_500m_2014313_aid0008,aid0008,2014-11-09 00:00:00+00:00,1301684,51383.0,57861.0,45625.0,785.0,1917.0,22004.0,13440.0,9592.0
Psn_QC_500m_2014321_aid0008,aid0008,2014-11-17 00:00:00+00:00,1176506,134796.0,115032.0,35589.0,405.0,2532.0,15199.0,17003.0,7229.0
Psn_QC_500m_2014329_aid0008,aid0008,2014-11-25 00:00:00+00:00,1369376,28896.0,31696.0,55350.0,184.0,1544.0,13249.0,2372.0,1624.0
Psn_QC_500m_2014337_aid0008,aid0008,2014-12-03 00:00:00+00:00,1398101,23479.0,18451.0,54367.0,245.0,1200.0,5735.0,1749.0,964.0
Psn_QC_500m_2014345_aid0008,aid0008,2014-12-11 00:00:00+00:00,1428800,3984.0,4748.0,64454.0,24.0,1675.0,560.0,10.0,36.0
Psn_QC_500m_2014353_aid0008,aid0008,2014-12-19 00:00:00+00:00,1437458,4175.0,708.0,61134.0,30.0,247.0,393.0,57.0,89.0
Psn_QC_500m_2014361_aid0008,aid0008,2014-12-27 00:00:00+00:00,1439887,793.0,226.0,63230.0,19.0,28.0,105.0,,3.0
Psn_QC_500m_2015001_aid0008,aid0008,2015-01-01 00:00:00+00:00,1443591,297.0,15.0,60308.0,3.0,1.0,76.0,,
Psn_QC_500m_2015009_aid0008,aid0008,2015-01-09 00:00:00+00:00,1438648,9747.0,1661.0,53468.0,27.0,297.0,356.0,68.0,19.0
Psn_QC_500m_2015017_aid0008,aid0008,2015-01-17 00:00:00+00:00,1435060,17024.0,3190.0,47979.0,45.0,221.0,619.0,115.0,38.0
Psn_QC_500m_2015025_aid0008,aid0008,2015-01-25 00:00:00+00:00,1454337,442.0,175.0,48925.0,14.0,182.0,216.0,,
Psn_QC_500m_2015033_aid0008,aid0008,2015-02-02 00:00:00+00:00,1458706,567.0,184.0,44424.0,2.0,4.0,402.0,2.0,
Psn_QC_500m_2015041_aid0008,aid0008,2015-02-10 00:00:00+00:00,1436164,24555.0,4445.0,38020.0,95.0,291.0,641.0,64.0,16.0
Psn_QC_500m_2015049_aid0008,aid0008,2015-02-18 00:00:00+00:00,1436440,24203.0,3047.0,38883.0,141.0,376.0,1149.0,30.0,22.0
Psn_QC_500m_2015057_aid0008,aid0008,2015-02-26 00:00:00+00:00,1448832,20152.0,6432.0,28344.0,45.0,36.0,424.0,15.0,11.0
Psn_QC_500m_2015065_aid0008,aid0008,2015-03-06 00:00:00+00:00,1454814,8268.0,1254.0,38693.0,112.0,843.0,274.0,11.0,22.0
Psn_QC_500m_2015073_aid0008,aid0008,2015-03-14 00:00:00+00:00,1411398,52909.0,11922.0,22870.0,248.0,299.0,3860.0,622.0,163.0
Psn_QC_500m_2015081_aid0008,aid0008,2015-03-22 00:00:00+00:00,1247134,140066.0,46721.0,31007.0,455.0,1024.0,18483.0,17136.0,2265.0
Psn_QC_500m_2015089_aid0008,aid0008,2015-03-30 00:00:00+00:00,1169486,189693.0,97289.0,19841.0,409.0,721.0,9785.0,12155.0,4912.0
Psn_QC_500m_2015097_aid0008,aid0008,2015-04-07 00:00:00+00:00,1323729,91892.0,37099.0,41085.0,384.0,854.0,4744.0,3089.0,1415.0
Psn_QC_500m_2015105_aid0008,aid0008,2015-04-15 00:00:00+00:00,1160095,173447.0,97944.0,32547.0,1327.0,2694.0,14237.0,16895.0,5105.0
Psn_QC_500m_2015113_aid0008,aid0008,2015-04-23 00:00:00+00:00,1259450,105950.0,62060.0,52014.0,555.0,2080.0,10239.0,7318.0,4625.0
Psn_QC_500m_2015121_aid0008,aid0008,2015-05-01 00:00:00+00:00,796187,419398.0,157521.0,9815.0,1044.0,2130.0,16643.0,84497.0,17056.0
Psn_QC_500m_2015129_aid0008,aid0008,2015-05-09 00:00:00+00:00,1172847,115066.0,99321.0,36432.0,666.0,2605.0,31315.0,27559.0,18480.0
Psn_QC_500m_2015137_aid0008,aid0008,2015-05-17 00:00:00+00:00,1201467,106959.0,95284.0,43697.0,653.0,2314.0,21117.0,17261.0,15539.0
Psn_QC_500m_2015145_aid0008,aid0008,2015-05-25 00:00:00+00:00,1031374,204601.0,124092.0,23880.0,1887.0,3019.0,31973.0,62774.0,20691.0
Psn_QC_500m_2015153_aid0008,aid0008,2015-06-02 00:00:00+00:00,1217097,78562.0,73452.0,58716.0,950.0,2708.0,29409.0,29219.0,14178.0
Psn_QC_500m_2015161_aid0008,aid0008,2015-06-10 00:00:00+00:00,1151177,109892.0,99937.0,21835.0,546.0,2723.0,65065.0,28475.0,24641.0
Psn_QC_500m_2015169_aid0008,aid0008,2015-06-18 00:00:00+00:00,1019038,189648.0,101392.0,20532.0,1084.0,2039.0,50782.0,94153.0,25623.0
Psn_QC_500m_2015177_aid0008,aid0008,2015-06-26 00:00:00+00:00,971396,195141.0,74963.0,24822.0,1039.0,2820.0,90626.0,109402.0,34082.0
Psn_QC_500m_2015185_aid0008,aid0008,2015-07-04 00:00:00+00:00,1217182,99732.0,83191.0,34690.0,965.0,3970.0,24383.0,23839.0,16339.0
Psn_QC_500m_2015193_aid0008,aid0008,2015-07-12 00:00:00+00:00,1026169,160174.0,76104.0,23631.0,896.0,2598.0,73465.0,111649.0,29605.0
Psn_QC_500m_2015201_aid0008,aid0008,2015-07-20 00:00:00+00:00,1052396,190204.0,82227.0,30114.0,2701.0,3768.0,26369.0,101359.0,15153.0
Psn_QC_500m_2015209_aid0008,aid0008,2015-07-28 00:00:00+00:00,743728,243369.0,115883.0,29953.0,972.0,3957.0,83680.0,239797.0,42952.0
Psn_QC_500m_2015217_aid0008,aid0008,2015-08-05 00:00:00+00:00,996937,199524.0,87865.0,19483.0,641.0,2049.0,80018.0,95170.0,22604.0
Psn_QC_500m_2015225_aid0008,aid0008,2015-08-13 00:00:00+00:00,960281,202364.0,53185.0,39032.0,1129.0,1764.0,117556.0,105764.0,23216.0
Psn_QC_500m_2015233_aid0008,aid0008,2015-08-21 00:00:00+00:00,1144598,124116.0,69462.0,72657.0,1497.0,3408.0,62909.0,17625.0,8019.0
Psn_QC_500m_2015241_aid0008,aid0008,2015-08-29 00:00:00+00:00,1192437,97197.0,40992.0,74829.0,1663.0,2730.0,65104.0,20851.0,8488.0
Psn_QC_500m_2015249_aid0008,aid0008,2015-09-06 00:00:00+00:00,1189843,112730.0,52861.0,51223.0,1386.0,2810.0,64611.0,20690.0,8137.0
Psn_QC_500m_2015257_aid0008,aid0008,2015-09-14 00:00:00+00:00,1231787,91873.0,26909.0,53104.0,1554.0,1814.0,74652.0,17356.0,5242.0
Psn_QC_500m_2015265_aid0008,aid0008,2015-09-22 00:00:00+00:00,1221078,124401.0,47206.0,58240.0,1470.0,3310.0,34728.0,9642.0,4216.0
Psn_QC_500m_2015273_aid0008,aid0008,2015-09-30 00:00:00+00:00,1233046,112258.0,49172.0,62610.0,628.0,2120.0,29848.0,9691.0,4918.0
Psn_QC_500m_2015281_aid0008,aid0008,2015-10-08 00:00:00+00:00,1138386,168153.0,82263.0,48329.0,1266.0,1538.0,29487.0,28260.0,6609.0
Psn_QC_500m_2015289_aid0008,aid0008,2015-10-16 00:00:00+00:00,1120904,153196.0,114590.0,39055.0,576.0,2742.0,28332.0,32748.0,12148.0
Psn_QC_500m_2015297_aid0008,aid0008,2015-10-24 00:00:00+00:00,1174490,121330.0,124647.0,29977.0,1273.0,3471.0,25343.0,14075.0,9685.0
Psn_QC_500m_2015305_aid0008,aid0008,2015-11-01 00:00:00+00:00,1053545,177834.0,148210.0,25020.0,571.0,3888.0,36956.0,39791.0,18476.0
Psn_QC_500m_2015313_aid0008,aid0008,2015-11-09 00:00:00+00:00,1365808,24562.0,34197.0,66736.0,421.0,2470.0,7977.0,1146.0,974.0
Psn_QC_500m_2015321_aid0008,aid0008,2015-11-17 00:00:00+00:00,1389210,15475.0,26858.0,60932.0,596.0,2681.0,6828.0,754.0,957.0
Psn_QC_500m_2015329_aid0008,aid0008,2015-11-25 00:00:00+00:00,1358110,42761.0,44638.0,32183.0,225.0,1754.0,20176.0,1935.0,2509.0
Psn_QC_500m_2015337_aid0008,aid0008,2015-12-03 00:00:00+00:00,1387657,22790.0,27240.0,42223.0,234.0,2938.0,16314.0,2189.0,2706.0
Psn_QC_500m_2015345_aid0008,aid0008,2015-12-11 00:00:00+00:00,1343401,61792.0,29120.0,45141.0,210.0,1672.0,13290.0,6796.0,2869.0
Psn_QC_500m_2015353_aid0008,aid0008,2015-12-19 00:00:00+00:00,1404225,27099.0,11497.0,56573.0,110.0,1483.0,2470.0,216.0,618.0
Psn_QC_500m_2015361_aid0008,aid0008,2015-12-27 00:00:00+00:00,1420329,14337.0,6259.0,59286.0,51.0,1402.0,1968.0,174.0,485.0
Psn_QC_500m_2016001_aid0008,aid0008,2016-01-01 00:00:00+00:00,1411258,26095.0,6150.0,56909.0,113.0,1570.0,1881.0,73.0,242.0
Psn_QC_500m_2016009_aid0008,aid0008,2016-01-09 00:00:00+00:00,1389528,37136.0,12445.0,58639.0,68.0,1159.0,2678.0,2279.0,359.0
Psn_QC_500m_2016017_aid0008,aid0008,2016-01-17 00:00:00+00:00,1382749,30487.0,35032.0,51351.0,358.0,2767.0,781.0,232.0,534.0
Psn_QC_500m_2016025_aid0008,aid0008,2016-01-25 00:00:00+00:00,1393792,40346.0,9663.0,58866.0,74.0,721.0,739.0,31.0,59.0
Psn_QC_500m_2016033_aid0008,aid0008,2016-02-02 00:00:00+00:00,1447692,2733.0,1525.0,50519.0,36.0,1415.0,296.0,8.0,67.0
Psn_QC_500m_2016041_aid0008,aid0008,2016-02-10 00:00:00+00:00,1445779,10567.0,4438.0,41903.0,114.0,857.0,552.0,41.0,40.0
Psn_QC_500m_2016057_aid0008,aid0008,2016-02-26 00:00:00+00:00,1424533,26273.0,8229.0,36234.0,93.0,217.0,8150.0,330.0,232.0
Psn_QC_500m_2016065_aid0008,aid0008,2016-03-05 00:00:00+00:00,1306570,97907.0,48532.0,28333.0,280.0,1070.0,10855.0,8912.0,1832.0
Psn_QC_500m_2016073_aid0008,aid0008,2016-03-13 00:00:00+00:00,1408817,40996.0,9629.0,34906.0,384.0,343.0,5942.0,2269.0,1005.0
Psn_QC_500m_2016081_aid0008,aid0008,2016-03-21 00:00:00+00:00,1434690,33094.0,5302.0,28049.0,276.0,268.0,2338.0,201.0,73.0
Psn_QC_500m_2016089_aid0008,aid0008,2016-03-29 00:00:00+00:00,1332759,95038.0,32336.0,18292.0,690.0,1388.0,13956.0,8448.0,1384.0
Psn_QC_500m_2016097_aid0008,aid0008,2016-04-06 00:00:00+00:00,1080099,228735.0,121703.0,30171.0,396.0,954.0,10783.0,26384.0,5066.0
Psn_QC_500m_2016105_aid0008,aid0008,2016-04-14 00:00:00+00:00,1135468,174824.0,111848.0,40315.0,1161.0,1845.0,17131.0,17238.0,4461.0
Psn_QC_500m_2016113_aid0008,aid0008,2016-04-22 00:00:00+00:00,908313,341041.0,91695.0,28644.0,904.0,3669.0,31697.0,89351.0,8977.0
Psn_QC_500m_2016121_aid0008,aid0008,2016-04-30 00:00:00+00:00,807885,383781.0,186099.0,11719.0,2307.0,3867.0,21824.0,73802.0,13007.0
Psn_QC_500m_2016129_aid0008,aid0008,2016-05-08 00:00:00+00:00,1071144,136334.0,100064.0,39274.0,850.0,2334.0,49712.0,85545.0,19034.0
Psn_QC_500m_2016137_aid0008,aid0008,2016-05-16 00:00:00+00:00,1193295,89267.0,82710.0,42990.0,580.0,2853.0,41059.0,35366.0,16171.0
Psn_QC_500m_2016145_aid0008,aid0008,2016-05-24 00:00:00+00:00,1205747,92691.0,75749.0,20488.0,1278.0,2632.0,27704.0,62865.0,15137.0
Psn_QC_500m_2016153_aid0008,aid0008,2016-06-01 00:00:00+00:00,1276265,70938.0,46007.0,42086.0,425.0,1424.0,30101.0,24152.0,12893.0
Psn_QC_500m_2016161_aid0008,aid0008,2016-06-09 00:00:00+00:00,1167149,108496.0,75188.0,45222.0,727.0,2837.0,37326.0,52967.0,14379.0
Psn_QC_500m_2016169_aid0008,aid0008,2016-06-17 00:00:00+00:00,710570,319371.0,143977.0,16111.0,1292.0,4038.0,40625.0,226134.0,42173.0
Psn_QC_500m_2016177_aid0008,aid0008,2016-06-25 00:00:00+00:00,624413,337359.0,163157.0,5494.0,719.0,2227.0,23343.0,315826.0,31753.0
Psn_QC_500m_2016185_aid0008,aid0008,2016-07-03 00:00:00+00:00,594104,397064.0,129069.0,5398.0,1398.0,2948.0,25304.0,312349.0,36657.0
Psn_QC_500m_2016193_aid0008,aid0008,2016-07-11 00:00:00+00:00,962164,177023.0,106367.0,14871.0,1081.0,2251.0,41294.0,172785.0,26455.0
Psn_QC_500m_2016201_aid0008,aid0008,2016-07-19 00:00:00+00:00,998538,174304.0,82066.0,19734.0,854.0,2674.0,95370.0,94960.0,35791.0
Psn_QC_500m_2016209_aid0008,aid0008,2016-07-27 00:00:00+00:00,933088,222411.0,82066.0,60262.0,737.0,1991.0,88795.0,97419.0,17522.0
Psn_QC_500m_2016217_aid0008,aid0008,2016-08-04 00:00:00+00:00,727909,269441.0,108803.0,16397.0,1063.0,2071.0,70185.0,278589.0,29833.0
Psn_QC_500m_2016225_aid0008,aid0008,2016-08-12 00:00:00+00:00,1090682,144613.0,88043.0,49095.0,736.0,2471.0,40761.0,69104.0,18786.0
Psn_QC_500m_2016233_aid0008,aid0008,2016-08-20 00:00:00+00:00,1158334,146237.0,47172.0,64379.0,1860.0,2758.0,46846.0,28117.0,8588.0
Psn_QC_500m_2016241_aid0008,aid0008,2016-08-28 00:00:00+00:00,886067,239787.0,114427.0,13289.0,989.0,2187.0,28790.0,206041.0,12714.0
Psn_QC_500m_2016249_aid0008,aid0008,2016-09-05 00:00:00+00:00,1306973,62008.0,24455.0,46279.0,1002.0,1556.0,53284.0,4689.0,4045.0
Psn_QC_500m_2016257_aid0008,aid0008,2016-09-13 00:00:00+00:00,1263627,90810.0,63672.0,26391.0,968.0,3131.0,37896.0,10063.0,7733.0
Psn_QC_500m_2016265_aid0008,aid0008,2016-09-21 00:00:00+00:00,1254743,80143.0,44300.0,41844.0,1109.0,2365.0,54525.0,17573.0,7689.0
Psn_QC_500m_2016273_aid0008,aid0008,2016-09-29 00:00:00+00:00,1064167,224843.0,68791.0,28634.0,1076.0,3065.0,52573.0,47421.0,13721.0
Psn_QC_500m_2016281_aid0008,aid0008,2016-10-07 00:00:00+00:00,1167311,159449.0,71219.0,31719.0,950.0,1996.0,32596.0,27246.0,11805.0
Psn_QC_500m_2016289_aid0008,aid0008,2016-10-15 00:00:00+00:00,1104720,175149.0,77119.0,38020.0,1042.0,3434.0,27250.0,67383.0,10174.0
Psn_QC_500m_2016297_aid0008,aid0008,2016-10-23 00:00:00+00:00,1257522,108879.0,45759.0,47589.0,654.0,2103.0,21082.0,15047.0,5656.0
Psn_QC_500m_2016305_aid0008,aid0008,2016-10-31 00:00:00+00:00,1375052,42699.0,11356.0,71323.0,105.0,657.0,2913.0,109.0,77.0
Psn_QC_500m_2016313_aid0008,aid0008,2016-11-08 00:00:00+00:00,1399110,22433.0,10735.0,69711.0,215.0,1523.0,534.0,12.0,18.0
Psn_QC_500m_2016321_aid0008,aid0008,2016-11-16 00:00:00+00:00,1156153,193125.0,76983.0,43238.0,288.0,2128.0,12712.0,13847.0,5817.0
Psn_QC_500m_2016329_aid0008,aid0008,2016-11-24 00:00:00+00:00,1162170,138678.0,116099.0,44776.0,171.0,1102.0,14766.0,18052.0,8477.0
Psn_QC_500m_2016337_aid0008,aid0008,2016-12-02 00:00:00+00:00,1429103,3806.0,3252.0,66005.0,31.0,473.0,1580.0,13.0,28.0
Psn_QC_500m_2016345_aid0008,aid0008,2016-12-10 00:00:00+00:00,1422541,12379.0,3487.0,64610.0,31.0,521.0,650.0,27.0,45.0
Psn_QC_500m_2016353_aid0008,aid0008,2016-12-18 00:00:00+00:00,1416220,17516.0,5981.0,63252.0,31.0,973.0,291.0,7.0,20.0
Psn_QC_500m_2016361_aid0008,aid0008,2016-12-26 00:00:00+00:00,1440302,306.0,140.0,63381.0,2.0,39.0,119.0,,2.0
Psn_QC_500m_2013361_aid0009,aid0009,2013-12-27 00:00:00+00:00,28823,681.0,438.0,1638.0,20.0,23.0,164.0,29.0,4.0
Psn_QC_500m_2014001_aid0009,aid0009,2014-01-01 00:00:00+00:00,29718,266.0,14.0,1815.0,2.0,4.0,1.0,,
Psn_QC_500m_2014009_aid0009,aid0009,2014-01-09 00:00:00+00:00,29713,228.0,53.0,1793.0,2.0,29.0,2.0,,
Psn_QC_500m_2014017_aid0009,aid0009,2014-01-17 00:00:00+00:00,30543,159.0,14.0,1099.0,4.0,,1.0,,
Psn_QC_500m_2014025_aid0009,aid0009,2014-01-25 00:00:00+00:00,30750,105.0,21.0,923.0,8.0,,12.0,1.0,
Psn_QC_500m_2014033_aid0009,aid0009,2014-02-02 00:00:00+00:00,30804,373.0,46.0,577.0,9.0,2.0,9.0,,
Psn_QC_500m_2014041_aid0009,aid0009,2014-02-10 00:00:00+00:00,21515,3504.0,5502.0,188.0,14.0,14.0,567.0,155.0,361.0
Psn_QC_500m_2014049_aid0009,aid0009,2014-02-18 00:00:00+00:00,30179,691.0,70.0,684.0,22.0,2.0,156.0,15.0,1.0
Psn_QC_500m_2014057_aid0009,aid0009,2014-02-26 00:00:00+00:00,29286,1253.0,114.0,599.0,20.0,,504.0,40.0,4.0
Psn_QC_500m_2014065_aid0009,aid0009,2014-03-06 00:00:00+00:00,30432,740.0,56.0,304.0,21.0,2.0,243.0,15.0,7.0
Psn_QC_500m_2014073_aid0009,aid0009,2014-03-14 00:00:00+00:00,29985,367.0,392.0,895.0,10.0,6.0,158.0,2.0,5.0
Psn_QC_500m_2014081_aid0009,aid0009,2014-03-22 00:00:00+00:00,25129,3362.0,2318.0,406.0,102.0,79.0,287.0,114.0,23.0
Psn_QC_500m_2014089_aid0009,aid0009,2014-03-30 00:00:00+00:00,22372,3418.0,1878.0,122.0,21.0,48.0,2041.0,1480.0,440.0
Psn_QC_500m_2014097_aid0009,aid0009,2014-04-07 00:00:00+00:00,23565,2950.0,2045.0,574.0,30.0,53.0,2072.0,372.0,159.0
Psn_QC_500m_2014105_aid0009,aid0009,2014-04-15 00:00:00+00:00,26492,1396.0,989.0,1365.0,20.0,23.0,1084.0,286.0,165.0
Psn_QC_500m_2014113_aid0009,aid0009,2014-04-23 00:00:00+00:00,24781,2157.0,1482.0,763.0,55.0,109.0,1781.0,372.0,320.0
Psn_QC_500m_2014121_aid0009,aid0009,2014-05-01 00:00:00+00:00,18677,4783.0,1746.0,967.0,65.0,45.0,3822.0,1395.0,320.0
Psn_QC_500m_2014129_aid0009,aid0009,2014-05-09 00:00:00+00:00,18124,4261.0,3280.0,1057.0,31.0,69.0,2684.0,1662.0,652.0
Psn_QC_500m_2014137_aid0009,aid0009,2014-05-17 00:00:00+00:00,18969,2034.0,3350.0,950.0,14.0,87.0,3850.0,1614.0,952.0
Psn_QC_500m_2014145_aid0009,aid0009,2014-05-25 00:00:00+00:00,19756,2515.0,3567.0,1585.0,28.0,116.0,2834.0,970.0,449.0
Psn_QC_500m_2014153_aid0009,aid0009,2014-06-02 00:00:00+00:00,20207,2218.0,2585.0,1368.0,18.0,107.0,3599.0,1108.0,610.0
Psn_QC_500m_2014161_aid0009,aid0009,2014-06-10 00:00:00+00:00,21999,2138.0,2192.0,1309.0,27.0,95.0,2583.0,932.0,545.0
Psn_QC_500m_2014169_aid0009,aid0009,2014-06-18 00:00:00+00:00,2755,9211.0,3263.0,155.0,92.0,129.0,1062.0,13112.0,2041.0
Psn_QC_500m_2014177_aid0009,aid0009,2014-06-26 00:00:00+00:00,15438,2889.0,3201.0,272.0,35.0,57.0,2324.0,6321.0,1283.0
Psn_QC_500m_2014185_aid0009,aid0009,2014-07-04 00:00:00+00:00,7600,4316.0,2176.0,421.0,15.0,45.0,2954.0,13426.0,867.0
Psn_QC_500m_2014193_aid0009,aid0009,2014-07-12 00:00:00+00:00,7296,7704.0,7916.0,152.0,113.0,818.0,1040.0,6002.0,779.0
Psn_QC_500m_2014201_aid0009,aid0009,2014-07-20 00:00:00+00:00,1594,6519.0,2336.0,12.0,21.0,17.0,3867.0,14854.0,2600.0
Psn_QC_500m_2014209_aid0009,aid0009,2014-07-28 00:00:00+00:00,14232,3834.0,2163.0,457.0,25.0,26.0,3239.0,6798.0,1046.0
Psn_QC_500m_2014217_aid0009,aid0009,2014-08-05 00:00:00+00:00,9236,4380.0,2705.0,69.0,15.0,15.0,2847.0,11253.0,1300.0
Psn_QC_500m_2014225_aid0009,aid0009,2014-08-13 00:00:00+00:00,14735,4328.0,2933.0,460.0,23.0,75.0,3517.0,4452.0,1297.0
Psn_QC_500m_2014233_aid0009,aid0009,2014-08-21 00:00:00+00:00,21007,2557.0,3247.0,681.0,29.0,97.0,2513.0,1140.0,549.0
Psn_QC_500m_2014241_aid0009,aid0009,2014-08-29 00:00:00+00:00,6407,8033.0,4156.0,88.0,18.0,55.0,1288.0,10019.0,1756.0
Psn_QC_500m_2014249_aid0009,aid0009,2014-09-06 00:00:00+00:00,16605,2981.0,4586.0,638.0,16.0,67.0,3242.0,2665.0,1020.0
Psn_QC_500m_2014257_aid0009,aid0009,2014-09-14 00:00:00+00:00,19079,3377.0,1713.0,1020.0,44.0,45.0,3709.0,2488.0,345.0
Psn_QC_500m_2014265_aid0009,aid0009,2014-09-22 00:00:00+00:00,15457,1869.0,2674.0,291.0,17.0,61.0,6337.0,3973.0,1141.0
Psn_QC_500m_2014273_aid0009,aid0009,2014-09-30 00:00:00+00:00,16667,4303.0,2504.0,965.0,36.0,55.0,2706.0,3644.0,940.0
