File,aid,Date,0,8,16,32,40,48,97,105,113
Psn_QC_500m_2023017_aid0004,aid0004,2023-01-17 00:00:00+00:00,234586.0,10.0,25.0,17.0,,,2621.0,,8.0
Psn_QC_500m_2023025_aid0004,aid0004,2023-01-25 00:00:00+00:00,234785.0,491.0,472.0,13.0,,,1479.0,12.0,15.0
Psn_QC_500m_2023033_aid0004,aid0004,2023-02-02 00:00:00+00:00,234621.0,99.0,16.0,11.0,,,2468.0,,52.0
Psn_QC_500m_2023041_aid0004,aid0004,2023-02-10 00:00:00+00:00,234926.0,111.0,23.0,6.0,,,684.0,1515.0,2.0
Psn_QC_500m_2023049_aid0004,aid0004,2023-02-18 00:00:00+00:00,234593.0,307.0,271.0,11.0,,,1962.0,69.0,54.0
Psn_QC_500m_2023057_aid0004,aid0004,2023-02-26 00:00:00+00:00,235298.0,151.0,24.0,17.0,,,1777.0,,
Psn_QC_500m_2023065_aid0004,aid0004,2023-03-06 00:00:00+00:00,226765.0,7731.0,2030.0,15.0,,,620.0,51.0,55.0
Psn_QC_500m_2023073_aid0004,aid0004,2023-03-14 00:00:00+00:00,231143.0,3463.0,2335.0,10.0,,,176.0,25.0,115.0
Psn_QC_500m_2023081_aid0004,aid0004,2023-03-22 00:00:00+00:00,234669.0,1531.0,694.0,21.0,,,321.0,8.0,23.0
Psn_QC_500m_2023089_aid0004,aid0004,2023-03-30 00:00:00+00:00,234642.0,1919.0,122.0,14.0,,,511.0,2.0,57.0
Psn_QC_500m_2023097_aid0004,aid0004,2023-04-07 00:00:00+00:00,233839.0,2429.0,848.0,14.0,2.0,,114.0,21.0,
Psn_QC_500m_2023105_aid0004,aid0004,2023-04-15 00:00:00+00:00,231788.0,3203.0,1776.0,15.0,,,316.0,54.0,115.0
Psn_QC_500m_2023113_aid0004,aid0004,2023-04-23 00:00:00+00:00,223995.0,8660.0,3858.0,17.0,5.0,,648.0,64.0,20.0
Psn_QC_500m_2023121_aid0004,aid0004,2023-05-01 00:00:00+00:00,209122.0,17577.0,9850.0,24.0,6.0,3.0,426.0,155.0,104.0
Psn_QC_500m_2023129_aid0004,aid0004,2023-05-09 00:00:00+00:00,227123.0,6865.0,2328.0,61.0,16.0,3.0,742.0,58.0,71.0
Psn_QC_500m_2023137_aid0004,aid0004,2023-05-17 00:00:00+00:00,230064.0,2716.0,2092.0,359.0,5.0,7.0,1709.0,233.0,82.0
Psn_QC_500m_2023145_aid0004,aid0004,2023-05-25 00:00:00+00:00,216175.0,11425.0,6277.0,206.0,10.0,32.0,2517.0,454.0,171.0
Psn_QC_500m_2023153_aid0004,aid0004,2023-06-02 00:00:00+00:00,144009.0,36433.0,28296.0,1138.0,84.0,114.0,2786.0,22534.0,1873.0
Psn_QC_500m_2023161_aid0004,aid0004,2023-06-10 00:00:00+00:00,105234.0,68101.0,47912.0,528.0,93.0,123.0,12353.0,2138.0,785.0
Psn_QC_500m_2023169_aid0004,aid0004,2023-06-18 00:00:00+00:00,46130.0,50291.0,23767.0,1637.0,230.0,237.0,15047.0,84626.0,15302.0
Psn_QC_500m_2023177_aid0004,aid0004,2023-06-26 00:00:00+00:00,176244.0,16519.0,9918.0,15651.0,207.0,602.0,14477.0,2084.0,1565.0
Psn_QC_500m_2023185_aid0004,aid0004,2023-07-04 00:00:00+00:00,103957.0,36734.0,15012.0,8559.0,550.0,636.0,19077.0,45682.0,7060.0
Psn_QC_500m_2023193_aid0004,aid0004,2023-07-12 00:00:00+00:00,161812.0,21984.0,14906.0,10509.0,655.0,743.0,10385.0,11813.0,4460.0
Psn_QC_500m_2023201_aid0004,aid0004,2023-07-20 00:00:00+00:00,43643.0,38468.0,10646.0,6038.0,269.0,611.0,16238.0,109653.0,11701.0
Psn_QC_500m_2023209_aid0004,aid0004,2023-07-28 00:00:00+00:00,54174.0,63175.0,16803.0,6591.0,1241.0,1615.0,14103.0,70872.0,8693.0
Psn_QC_500m_2023217_aid0004,aid0004,2023-08-05 00:00:00+00:00,56699.0,44043.0,27942.0,8567.0,1145.0,1534.0,32292.0,42852.0,22193.0
Psn_QC_500m_2023225_aid0004,aid0004,2023-08-13 00:00:00+00:00,103043.0,9871.0,5503.0,88429.0,152.0,266.0,27827.0,1255.0,921.0
Psn_QC_500m_2023233_aid0004,aid0004,2023-08-21 00:00:00+00:00,116568.0,39928.0,15924.0,22135.0,203.0,453.0,38939.0,1544.0,1573.0
Psn_QC_500m_2023241_aid0004,aid0004,2023-08-29 00:00:00+00:00,129786.0,12850.0,7436.0,72830.0,171.0,365.0,12506.0,501.0,822.0
Psn_QC_500m_2023249_aid0004,aid0004,2023-09-06 00:00:00+00:00,150232.0,22863.0,11763.0,39124.0,338.0,486.0,7681.0,3365.0,1415.0
Psn_QC_500m_2023257_aid0004,aid0004,2023-09-14 00:00:00+00:00,152344.0,32802.0,37023.0,8435.0,317.0,647.0,4774.0,412.0,513.0
Psn_QC_500m_2023265_aid0004,aid0004,2023-09-22 00:00:00+00:00,146714.0,34982.0,16822.0,3577.0,413.0,826.0,14274.0,13413.0,6246.0
Psn_QC_500m_2023273_aid0004,aid0004,2023-09-30 00:00:00+00:00,195797.0,8077.0,5868.0,25848.0,61.0,240.0,1146.0,189.0,41.0
Psn_QC_500m_2023281_aid0004,aid0004,2023-10-08 00:00:00+00:00,193629.0,13544.0,22646.0,5920.0,125.0,436.0,699.0,233.0,35.0
Psn_QC_500m_2023289_aid0004,aid0004,2023-10-16 00:00:00+00:00,113322.0,52270.0,45704.0,562.0,178.0,875.0,13659.0,5506.0,5191.0
Psn_QC_500m_2023297_aid0004,aid0004,2023-10-24 00:00:00+00:00,201836.0,16244.0,8630.0,7048.0,102.0,199.0,1801.0,1097.0,310.0
Psn_QC_500m_2023305_aid0004,aid0004,2023-11-01 00:00:00+00:00,143258.0,55982.0,27934.0,479.0,86.0,109.0,1778.0,6631.0,1010.0
Psn_QC_500m_2023313_aid0004,aid0004,2023-11-09 00:00:00+00:00,212545.0,7482.0,14450.0,744.0,78.0,269.0,993.0,267.0,439.0
Psn_QC_500m_2023321_aid0004,aid0004,2023-11-17 00:00:00+00:00,227492.0,4427.0,4012.0,397.0,9.0,58.0,456.0,203.0,213.0
Psn_QC_500m_2023329_aid0004,aid0004,2023-11-25 00:00:00+00:00,232457.0,276.0,1046.0,111.0,,11.0,3253.0,9.0,104.0
Psn_QC_500m_2023337_aid0004,aid0004,2023-12-03 00:00:00+00:00,233375.0,18.0,214.0,32.0,,4.0,3604.0,,20.0
Psn_QC_500m_2023345_aid0004,aid0004,2023-12-11 00:00:00+00:00,233294.0,125.0,106.0,33.0,,,3564.0,143.0,2.0
Psn_QC_500m_2023353_aid0004,aid0004,2023-12-19 00:00:00+00:00,232827.0,102.0,261.0,23.0,,,4051.0,,3.0
Psn_QC_500m_2023361_aid0004,aid0004,2023-12-27 00:00:00+00:00,231798.0,245.0,1597.0,23.0,2.0,2.0,3599.0,,1.0
Psn_QC_500m_2024001_aid0004,aid0004,2024-01-01 00:00:00+00:00,232997.0,11.0,146.0,25.0,5.0,,4083.0,,
Psn_QC_500m_2024009_aid0004,aid0004,2024-01-09 00:00:00+00:00,232644.0,277.0,494.0,23.0,,,3747.0,44.0,38.0
Psn_QC_500m_2024017_aid0004,aid0004,2024-01-17 00:00:00+00:00,225942.0,7113.0,4016.0,15.0,,3.0,43.0,133.0,2.0
Psn_QC_500m_2024025_aid0004,aid0004,2024-01-25 00:00:00+00:00,228612.0,3582.0,4628.0,11.0,,,285.0,10.0,139.0
Psn_QC_500m_2024033_aid0004,aid0004,2024-02-02 00:00:00+00:00,231279.0,2664.0,726.0,17.0,,,1500.0,818.0,263.0
Psn_QC_500m_2024041_aid0004,aid0004,2024-02-10 00:00:00+00:00,231821.0,1280.0,746.0,10.0,,,1880.0,1471.0,59.0
Psn_QC_500m_2024049_aid0004,aid0004,2024-02-18 00:00:00+00:00,230575.0,1766.0,2221.0,10.0,,,1721.0,176.0,798.0
Psn_QC_500m_2024057_aid0004,aid0004,2024-02-26 00:00:00+00:00,231995.0,2103.0,180.0,4.0,,,2454.0,395.0,136.0
Psn_QC_500m_2024065_aid0004,aid0004,2024-03-05 00:00:00+00:00,234745.0,1296.0,214.0,13.0,,,982.0,,17.0
Psn_QC_500m_2024073_aid0004,aid0004,2024-03-13 00:00:00+00:00,193040.0,33832.0,10049.0,8.0,,,187.0,133.0,18.0
Psn_QC_500m_2024081_aid0004,aid0004,2024-03-21 00:00:00+00:00,221006.0,8951.0,7018.0,2.0,,,153.0,107.0,30.0
Psn_QC_500m_2024089_aid0004,aid0004,2024-03-29 00:00:00+00:00,229841.0,5800.0,992.0,6.0,,,406.0,222.0,
Psn_QC_500m_2024097_aid0004,aid0004,2024-04-06 00:00:00+00:00,232421.0,3345.0,1403.0,14.0,,,63.0,4.0,17.0
Psn_QC_500m_2024105_aid0004,aid0004,2024-04-14 00:00:00+00:00,236042.0,1067.0,65.0,7.0,,,83.0,,3.0
Psn_QC_500m_2024113_aid0004,aid0004,2024-04-22 00:00:00+00:00,224675.0,4495.0,7331.0,44.0,5.0,,407.0,57.0,253.0
Psn_QC_500m_2024121_aid0004,aid0004,2024-04-30 00:00:00+00:00,230500.0,2470.0,2671.0,2.0,,,1346.0,29.0,249.0
Psn_QC_500m_2024129_aid0004,aid0004,2024-05-08 00:00:00+00:00,228180.0,6875.0,1709.0,24.0,,,282.0,163.0,34.0
Psn_QC_500m_2024137_aid0004,aid0004,2024-05-16 00:00:00+00:00,164417.0,46559.0,25322.0,32.0,5.0,4.0,704.0,103.0,121.0
Psn_QC_500m_2024145_aid0004,aid0004,2024-05-24 00:00:00+00:00,221615.0,6783.0,7762.0,190.0,25.0,27.0,784.0,26.0,55.0
Psn_QC_500m_2024153_aid0004,aid0004,2024-06-01 00:00:00+00:00,203684.0,17424.0,14273.0,54.0,13.0,9.0,1215.0,492.0,103.0
Psn_QC_500m_2024161_aid0004,aid0004,2024-06-09 00:00:00+00:00,204935.0,7812.0,20535.0,1042.0,25.0,154.0,1349.0,544.0,871.0
Psn_QC_500m_2024169_aid0004,aid0004,2024-06-17 00:00:00+00:00,136632.0,43355.0,33004.0,7011.0,130.0,807.0,11429.0,1790.0,3109.0
Psn_QC_500m_2024177_aid0004,aid0004,2024-06-25 00:00:00+00:00,135180.0,56335.0,24241.0,2853.0,368.0,419.0,1972.0,14060.0,1839.0
Psn_QC_500m_2024185_aid0004,aid0004,2024-07-03 00:00:00+00:00,83881.0,45363.0,17299.0,44653.0,262.0,604.0,25346.0,11885.0,7974.0
Psn_QC_500m_2024193_aid0004,aid0004,2024-07-11 00:00:00+00:00,117571.0,27268.0,26435.0,14488.0,76.0,194.0,33149.0,9933.0,8153.0
Psn_QC_500m_2024201_aid0004,aid0004,2024-07-19 00:00:00+00:00,42499.0,62517.0,27195.0,9696.0,323.0,939.0,51823.0,17899.0,24376.0
Psn_QC_500m_2024209_aid0004,aid0004,2024-07-27 00:00:00+00:00,80606.0,70549.0,22026.0,866.0,216.0,361.0,51209.0,5101.0,6333.0
Psn_QC_500m_2024217_aid0004,aid0004,2024-08-04 00:00:00+00:00,28960.0,56120.0,17271.0,20053.0,123.0,398.0,60977.0,37871.0,15494.0
Psn_QC_500m_2024225_aid0004,aid0004,2024-08-12 00:00:00+00:00,28045.0,71887.0,23215.0,10837.0,277.0,1719.0,33891.0,55425.0,11971.0
Psn_QC_500m_2024233_aid0004,aid0004,2024-08-20 00:00:00+00:00,36560.0,70655.0,25428.0,1864.0,298.0,392.0,35570.0,58874.0,7626.0
Psn_QC_500m_2024241_aid0004,aid0004,2024-08-28 00:00:00+00:00,84508.0,54453.0,18923.0,31596.0,317.0,839.0,32492.0,7173.0,6966.0
Psn_QC_500m_2024249_aid0004,aid0004,2024-09-05 00:00:00+00:00,148444.0,30375.0,19206.0,15465.0,229.0,580.0,20553.0,988.0,1427.0
Psn_QC_500m_2024257_aid0004,aid0004,2024-09-13 00:00:00+00:00,116720.0,22174.0,7614.0,71485.0,224.0,358.0,16391.0,1317.0,984.0
Psn_QC_500m_2024265_aid0004,aid0004,2024-09-21 00:00:00+00:00,171511.0,21626.0,10917.0,23217.0,227.0,393.0,8423.0,349.0,604.0
Psn_QC_500m_2024273_aid0004,aid0004,2024-09-29 00:00:00+00:00,171071.0,31108.0,20711.0,2232.0,140.0,284.0,10667.0,522.0,532.0
Psn_QC_500m_2024281_aid0004,aid0004,2024-10-07 00:00:00+00:00,134929.0,38414.0,15929.0,24401.0,247.0,538.0,18802.0,2187.0,1820.0
Psn_QC_500m_2024289_aid0004,aid0004,2024-10-15 00:00:00+00:00,194317.0,16512.0,17908.0,5295.0,80.0,450.0,1465.0,868.0,372.0
Psn_QC_500m_2024297_aid0004,aid0004,2024-10-23 00:00:00+00:00,173766.0,25856.0,23259.0,2627.0,129.0,319.0,8999.0,1225.0,1087.0
Psn_QC_500m_2024305_aid0004,aid0004,2024-10-31 00:00:00+00:00,218249.0,5703.0,6147.0,1646.0,185.0,280.0,4184.0,624.0,249.0
Psn_QC_500m_2024313_aid0004,aid0004,2024-11-08 00:00:00+00:00,226561.0,1376.0,3584.0,1102.0,61.0,235.0,3756.0,471.0,121.0
Psn_QC_500m_2024321_aid0004,aid0004,2024-11-16 00:00:00+00:00,227701.0,2693.0,3399.0,115.0,35.0,352.0,2089.0,754.0,129.0
Psn_QC_500m_2024329_aid0004,aid0004,2024-11-24 00:00:00+00:00,227356.0,1886.0,3263.0,179.0,24.0,42.0,4264.0,145.0,108.0
Psn_QC_500m_2024337_aid0004,aid0004,2024-12-02 00:00:00+00:00,231802.0,150.0,377.0,49.0,,21.0,4832.0,25.0,11.0
Psn_QC_500m_2024345_aid0004,aid0004,2024-12-10 00:00:00+00:00,231799.0,35.0,7.0,27.0,,,5316.0,81.0,2.0
Psn_QC_500m_2024353_aid0004,aid0004,2024-12-18 00:00:00+00:00,231308.0,72.0,47.0,16.0,,3.0,5820.0,1.0,
Psn_QC_500m_2024361_aid0004,aid0004,2024-12-26 00:00:00+00:00,230674.0,31.0,276.0,17.0,,1.0,6268.0,,
Psn_QC_500m_2016361_aid0005,aid0005,2016-12-26 00:00:00+00:00,5103.0,,,,,,,,
Psn_QC_500m_2017001_aid0005,aid0005,2017-01-01 00:00:00+00:00,5103.0,,,,,,,,
Psn_QC_500m_2017009_aid0005,aid0005,2017-01-09 00:00:00+00:00,5103.0,,,,,,,,
Psn_QC_500m_2017017_aid0005,aid0005,2017-01-17 00:00:00+00:00,5103.0,,,,,,,,
Psn_QC_500m_2017025_aid0005,aid0005,2017-01-25 00:00:00+00:00,5098.0,5.0,,,,,,,
Psn_QC_500m_2017033_aid0005,aid0005,2017-02-02 00:00:00+00:00,5015.0,84.0,4.0,,,,,,
Psn_QC_500m_2017041_aid0005,aid0005,2017-02-10 00:00:00+00:00,4902.0,178.0,23.0,,,,,,
Psn_QC_500m_2017049_aid0005,aid0005,2017-02-18 00:00:00+00:00,5016.0,31.0,56.0,,,,,,
Psn_QC_500m_2017057_aid0005,aid0005,2017-02-26 00:00:00+00:00,4858.0,164.0,81.0,,,,,,
Psn_QC_500m_2017065_aid0005,aid0005,2017-03-06 00:00:00+00:00,5101.0,2.0,,,,,,,
Psn_QC_500m_2017073_aid0005,aid0005,2017-03-14 00:00:00+00:00,5103.0,,,,,,,,
Psn_QC_500m_2017081_aid0005,aid0005,2017-03-22 00:00:00+00:00,4735.0,296.0,72.0,,,,,,
Psn_QC_500m_2017089_aid0005,aid0005,2017-03-30 00:00:00+00:00,5066.0,34.0,3.0,,,,,,
Psn_QC_500m_2017097_aid0005,aid0005,2017-04-07 00:00:00+00:00,5090.0,12.0,1.0,,,,,,
Psn_QC_500m_2017105_aid0005,aid0005,2017-04-15 00:00:00+00:00,4862.0,240.0,1.0,,,,,,
Psn_QC_500m_2017113_aid0005,aid0005,2017-04-23 00:00:00+00:00,4899.0,194.0,10.0,,,,,,
Psn_QC_500m_2017121_aid0005,aid0005,2017-05-01 00:00:00+00:00,4633.0,437.0,27.0,,,,5.0,1.0,
Psn_QC_500m_2017129_aid0005,aid0005,2017-05-09 00:00:00+00:00,4468.0,494.0,141.0,,,,,,
Psn_QC_500m_2017137_aid0005,aid0005,2017-05-17 00:00:00+00:00,4918.0,175.0,10.0,,,,,,
Psn_QC_500m_2017145_aid0005,aid0005,2017-05-25 00:00:00+00:00,4883.0,186.0,34.0,,,,,,
Psn_QC_500m_2017153_aid0005,aid0005,2017-06-02 00:00:00+00:00,5090.0,13.0,,,,,,,
Psn_QC_500m_2017161_aid0005,aid0005,2017-06-10 00:00:00+00:00,5075.0,11.0,17.0,,,,,,
Psn_QC_500m_2017169_aid0005,aid0005,2017-06-18 00:00:00+00:00,5101.0,,2.0,,,,,,
Psn_QC_500m_2017177_aid0005,aid0005,2017-06-26 00:00:00+00:00,5020.0,41.0,42.0,,,,,,
Psn_QC_500m_2017185_aid0005,aid0005,2017-07-04 00:00:00+00:00,4952.0,52.0,99.0,,,,,,
Psn_QC_500m_2017193_aid0005,aid0005,2017-07-12 00:00:00+00:00,4979.0,71.0,53.0,,,,,,
Psn_QC_500m_2017201_aid0005,aid0005,2017-07-20 00:00:00+00:00,5022.0,14.0,67.0,,,,,,
Psn_QC_500m_2017209_aid0005,aid0005,2017-07-28 00:00:00+00:00,5035.0,52.0,16.0,,,,,,
Psn_QC_500m_2017217_aid0005,aid0005,2017-08-05 00:00:00+00:00,4675.0,321.0,107.0,,,,,,
Psn_QC_500m_2017225_aid0005,aid0005,2017-08-13 00:00:00+00:00,4436.0,380.0,287.0,,,,,,
Psn_QC_500m_2017233_aid0005,aid0005,2017-08-21 00:00:00+00:00,4846.0,206.0,51.0,,,,,,
Psn_QC_500m_2017241_aid0005,aid0005,2017-08-29 00:00:00+00:00,4596.0,429.0,69.0,,,,2.0,7.0,
Psn_QC_500m_2017249_aid0005,aid0005,2017-09-06 00:00:00+00:00,4802.0,144.0,157.0,,,,,,
Psn_QC_500m_2017257_aid0005,aid0005,2017-09-14 00:00:00+00:00,4943.0,125.0,35.0,,,,,,
Psn_QC_500m_2017265_aid0005,aid0005,2017-09-22 00:00:00+00:00,4957.0,143.0,3.0,,,,,,
Psn_QC_500m_2017273_aid0005,aid0005,2017-09-30 00:00:00+00:00,4983.0,115.0,5.0,,,,,,
Psn_QC_500m_2017281_aid0005,aid0005,2017-10-08 00:00:00+00:00,5032.0,65.0,6.0,,,,,,
Psn_QC_500m_2017289_aid0005,aid0005,2017-10-16 00:00:00+00:00,5061.0,39.0,3.0,,,,,,
Psn_QC_500m_2017297_aid0005,aid0005,2017-10-24 00:00:00+00:00,5035.0,60.0,8.0,,,,,,
Psn_QC_500m_2017305_aid0005,aid0005,2017-11-01 00:00:00+00:00,5078.0,18.0,7.0,,,,,,
Psn_QC_500m_2017313_aid0005,aid0005,2017-11-09 00:00:00+00:00,5078.0,24.0,1.0,,,,,,
Psn_QC_500m_2017321_aid0005,aid0005,2017-11-17 00:00:00+00:00,5103.0,,,,,,,,
Psn_QC_500m_2017329_aid0005,aid0005,2017-11-25 00:00:00+00:00,5099.0,4.0,,,,,,,
Psn_QC_500m_2017337_aid0005,aid0005,2017-12-03 00:00:00+00:00,5103.0,,,,,,,,
Psn_QC_500m_2017345_aid0005,aid0005,2017-12-11 00:00:00+00:00,5093.0,6.0,4.0,,,,,,
Psn_QC_500m_2017353_aid0005,aid0005,2017-12-19 00:00:00+00:00,5085.0,10.0,8.0,,,,,,
Psn_QC_500m_2017361_aid0005,aid0005,2017-12-27 00:00:00+00:00,5103.0,,,,,,,,
Psn_QC_500m_2018001_aid0005,aid0005,2018-01-01 00:00:00+00:00,5034.0,35.0,34.0,,,,,,
Psn_QC_500m_2018009_aid0005,aid0005,2018-01-09 00:00:00+00:00,5082.0,18.0,3.0,,,,,,
Psn_QC_500m_2018017_aid0005,aid0005,2018-01-17 00:00:00+00:00,5098.0,5.0,,,,,,,
Psn_QC_500m_2018025_aid0005,aid0005,2018-01-25 00:00:00+00:00,5033.0,46.0,24.0,,,,,,
Psn_QC_500m_2018033_aid0005,aid0005,2018-02-02 00:00:00+00:00,5103.0,,,,,,,,
Psn_QC_500m_2018041_aid0005,aid0005,2018-02-10 00:00:00+00:00,5095.0,8.0,,,,,,,
Psn_QC_500m_2018049_aid0005,aid0005,2018-02-18 00:00:00+00:00,4821.0,241.0,41.0,,,,,,
Psn_QC_500m_2018057_aid0005,aid0005,2018-02-26 00:00:00+00:00,5006.0,77.0,18.0,,,,,2.0,
Psn_QC_500m_2018065_aid0005,aid0005,2018-03-06 00:00:00+00:00,5103.0,,,,,,,,
Psn_QC_500m_2018073_aid0005,aid0005,2018-03-14 00:00:00+00:00,4959.0,109.0,35.0,,,,,,
Psn_QC_500m_2018081_aid0005,aid0005,2018-03-22 00:00:00+00:00,4922.0,173.0,8.0,,,,,,
Psn_QC_500m_2018089_aid0005,aid0005,2018-03-30 00:00:00+00:00,4958.0,142.0,3.0,,,,,,
Psn_QC_500m_2018097_aid0005,aid0005,2018-04-07 00:00:00+00:00,4322.0,601.0,180.0,,,,,,
Psn_QC_500m_2018105_aid0005,aid0005,2018-04-15 00:00:00+00:00,3694.0,1194.0,215.0,,,,,,
Psn_QC_500m_2018113_aid0005,aid0005,2018-04-23 00:00:00+00:00,4723.0,281.0,97.0,1.0,1.0,,,,
Psn_QC_500m_2018121_aid0005,aid0005,2018-05-01 00:00:00+00:00,4707.0,268.0,128.0,,,,,,
Psn_QC_500m_2018129_aid0005,aid0005,2018-05-09 00:00:00+00:00,5010.0,85.0,8.0,,,,,,
Psn_QC_500m_2018137_aid0005,aid0005,2018-05-17 00:00:00+00:00,4914.0,131.0,55.0,,3.0,,,,
Psn_QC_500m_2018145_aid0005,aid0005,2018-05-25 00:00:00+00:00,5092.0,2.0,9.0,,,,,,
Psn_QC_500m_2018153_aid0005,aid0005,2018-06-02 00:00:00+00:00,5083.0,17.0,3.0,,,,,,
Psn_QC_500m_2018161_aid0005,aid0005,2018-06-10 00:00:00+00:00,5078.0,25.0,,,,,,,
Psn_QC_500m_2018169_aid0005,aid0005,2018-06-18 00:00:00+00:00,5089.0,14.0,,,,,,,
Psn_QC_500m_2018177_aid0005,aid0005,2018-06-26 00:00:00+00:00,4947.0,33.0,123.0,,,,,,
Psn_QC_500m_2018185_aid0005,aid0005,2018-07-04 00:00:00+00:00,4807.0,64.0,222.0,,,,,7.0,3.0
Psn_QC_500m_2018193_aid0005,aid0005,2018-07-12 00:00:00+00:00,5070.0,14.0,19.0,,,,,,
Psn_QC_500m_2018201_aid0005,aid0005,2018-07-20 00:00:00+00:00,4921.0,16.0,166.0,,,,,,
Psn_QC_500m_2018209_aid0005,aid0005,2018-07-28 00:00:00+00:00,4621.0,275.0,207.0,,,,,,
Psn_QC_500m_2018217_aid0005,aid0005,2018-08-05 00:00:00+00:00,4983.0,67.0,53.0,,,,,,
Psn_QC_500m_2018225_aid0005,aid0005,2018-08-13 00:00:00+00:00,4487.0,259.0,357.0,,,,,,
Psn_QC_500m_2018233_aid0005,aid0005,2018-08-21 00:00:00+00:00,4974.0,103.0,26.0,,,,,,
Psn_QC_500m_2018241_aid0005,aid0005,2018-08-29 00:00:00+00:00,4774.0,234.0,95.0,,,,,,
Psn_QC_500m_2018249_aid0005,aid0005,2018-09-06 00:00:00+00:00,4997.0,99.0,7.0,,,,,,
Psn_QC_500m_2018257_aid0005,aid0005,2018-09-14 00:00:00+00:00,4992.0,106.0,5.0,,,,,,
Psn_QC_500m_2018265_aid0005,aid0005,2018-09-22 00:00:00+00:00,4991.0,104.0,6.0,2.0,,,,,
Psn_QC_500m_2018273_aid0005,aid0005,2018-09-30 00:00:00+00:00,4929.0,174.0,,,,,,,
Psn_QC_500m_2018281_aid0005,aid0005,2018-10-08 00:00:00+00:00,4874.0,182.0,46.0,,1.0,,,,
Psn_QC_500m_2018289_aid0005,aid0005,2018-10-16 00:00:00+00:00,4805.0,227.0,71.0,,,,,,
Psn_QC_500m_2018297_aid0005,aid0005,2018-10-24 00:00:00+00:00,5055.0,30.0,18.0,,,,,,
Psn_QC_500m_2018305_aid0005,aid0005,2018-11-01 00:00:00+00:00,4899.0,141.0,63.0,,,,,,
Psn_QC_500m_2018313_aid0005,aid0005,2018-11-09 00:00:00+00:00,4968.0,57.0,78.0,,,,,,
Psn_QC_500m_2018321_aid0005,aid0005,2018-11-17 00:00:00+00:00,5102.0,1.0,,,,,,,
Psn_QC_500m_2018329_aid0005,aid0005,2018-11-25 00:00:00+00:00,5009.0,49.0,45.0,,,,,,
Psn_QC_500m_2018337_aid0005,aid0005,2018-12-03 00:00:00+00:00,5089.0,13.0,1.0,,,,,,
Psn_QC_500m_2018345_aid0005,aid0005,2018-12-11 00:00:00+00:00,4977.0,34.0,92.0,,,,,,
Psn_QC_500m_2018353_aid0005,aid0005,2018-12-19 00:00:00+00:00,5041.0,33.0,29.0,,,,,,
Psn_QC_500m_2018361_aid0005,aid0005,2018-12-27 00:00:00+00:00,5087.0,16.0,,,,,,,
Psn_QC_500m_2019001_aid0005,aid0005,2019-01-01 00:00:00+00:00,5080.0,20.0,3.0,,,,,,
Psn_QC_500m_2019009_aid0005,aid0005,2019-01-09 00:00:00+00:00,5103.0,,,,,,,,
Psn_QC_500m_2019017_aid0005,aid0005,2019-01-17 00:00:00+00:00,5103.0,,,,,,,,
Psn_QC_500m_2019025_aid0005,aid0005,2019-01-25 00:00:00+00:00,5103.0,,,,,,,,
Psn_QC_500m_2019033_aid0005,aid0005,2019-02-02 00:00:00+00:00,5103.0,,,,,,,,
Psn_QC_500m_2019041_aid0005,aid0005,2019-02-10 00:00:00+00:00,4998.0,89.0,16.0,,,,,,
Psn_QC_500m_2019049_aid0005,aid0005,2019-02-18 00:00:00+00:00,4584.0,434.0,85.0,,,,,,
Psn_QC_500m_2019057_aid0005,aid0005,2019-02-26 00:00:00+00:00,5046.0,50.0,7.0,,,,,,
Psn_QC_500m_2019065_aid0005,aid0005,2019-03-06 00:00:00+00:00,4984.0,83.0,36.0,,,,,,
Psn_QC_500m_2019073_aid0005,aid0005,2019-03-14 00:00:00+00:00,5091.0,12.0,,,,,,,
Psn_QC_500m_2019081_aid0005,aid0005,2019-03-22 00:00:00+00:00,5027.0,62.0,14.0,,,,,,
Psn_QC_500m_2019089_aid0005,aid0005,2019-03-30 00:00:00+00:00,5019.0,64.0,20.0,,,,,,
Psn_QC_500m_2019097_aid0005,aid0005,2019-04-07 00:00:00+00:00,4910.0,157.0,36.0,,,,,,
Psn_QC_500m_2019105_aid0005,aid0005,2019-04-15 00:00:00+00:00,4647.0,343.0,113.0,,,,,,
Psn_QC_500m_2019113_aid0005,aid0005,2019-04-23 00:00:00+00:00,4865.0,206.0,32.0,,,,,,
Psn_QC_500m_2019121_aid0005,aid0005,2019-05-01 00:00:00+00:00,4967.0,126.0,10.0,,,,,,
Psn_QC_500m_2019129_aid0005,aid0005,2019-05-09 00:00:00+00:00,4858.0,236.0,8.0,1.0,,,,,
Psn_QC_500m_2019137_aid0005,aid0005,2019-05-17 00:00:00+00:00,4383.0,520.0,200.0,,,,,,
Psn_QC_500m_2019145_aid0005,aid0005,2019-05-25 00:00:00+00:00,4999.0,86.0,18.0,,,,,,
Psn_QC_500m_2019153_aid0005,aid0005,2019-06-02 00:00:00+00:00,5020.0,68.0,15.0,,,,,,
Psn_QC_500m_2019161_aid0005,aid0005,2019-06-10 00:00:00+00:00,5017.0,49.0,37.0,,,,,,
Psn_QC_500m_2019169_aid0005,aid0005,2019-06-18 00:00:00+00:00,5027.0,42.0,34.0,,,,,,
Psn_QC_500m_2019177_aid0005,aid0005,2019-06-26 00:00:00+00:00,5080.0,3.0,20.0,,,,,,
